0.016158709219826,-24.9020351617336
0.017220875722982,-23.2379977852698
0.016569542682741,-24.0954196909448
0.018257685466117,-21.1207083234074
0.017941879908227,-21.7256839761222
0.017626667806422,-22.3412676563676
0.018978689651361,-19.6083945142598
0.018672745055702,-20.3896348668518
0.020060578078979,-18.2968865375506
0.019741955103309,-18.8515008474433
0.02116782326662,-17.4386306462401
0.022260981365359,-16.3285680408192
0.023729795168133,-15.049929938213
0.025013598536669,-13.9059409270216
0.02611802630653,-12.997323692889
0.026658970520339,-12.3415697045344
0.02777466796132,-11.6343978416901
0.028890365402302,-10.9272259788459
0.030006062843283,-10.2200541160016
0.031121760284264,-9.51288225315733
0.032243092560806,-8.90643307595722
0.033925090975619,-7.99675931015705
0.036173390364263,-6.88458364140098
0.038427324588468,-5.87313065828906
0.040691119774904,-5.03794237505441
0.0429605497969,-4.30347677746392
0.045234205945567,-3.64455319410654
0.048082615321406,-2.93421173625948
0.051505777924417,-2.17245240392275
0.056662122031915,-1.41591703372025
0.062456376481827,-1.7368972239563
0.067111455009255,-2.34537142018597
0.072918622623993,-2.89717443168987
0.079870600996775,-3.26220612284429
0.087156255548665,-3.396620429444
0.094315032386517,-3.32812195966153
0.100663144215064,-3.22417098281083
0.107697485100955,-2.99640623375863
0.114155006653302,-2.78312770779325
0.12141906100221,-2.53143838609038
0.128338639070519,-2.31731463479092
0.135259156278088,-2.11997799776548
0.142180612624917,-1.93942847501408
0.148756277896183,-1.77294256268245
0.156026342736355,-1.62869077233334
0.163296407576528,-1.48443898198423
0.170221620480397,-1.37103791632892
0.176801042308703,-1.2717004610934
0.183612243706398,-1.18537008461005
0.190655224673482,-1.11204678687889
0.198735578867257,-0.996532657888389
0.205778559834341,-0.923209360157227
0.212591639510556,-0.870453212221932
0.218943507896143,-0.833650692467337
0.226447700153855,-0.744373766555475
0.233378547893285,-0.731695386544322
0.242614043376964,-0.614068194218632
0.249544891116394,-0.601389814207479
0.259935527889978,-0.481649558546598
0.266866375629408,-0.468971178535446
0.270909370144076,-0.461575456862274
