Time,Laser Off,Laser Off Err,PCOn,PCOn Err,PCOff,PCOff Err,Laser On,Laser On Err
0.2440000027418137,0.1805022636951205,0.0007643207539087447,0.18037096297566776,0.0010817957365743828,0.18046237340879187,0.0010827139107540584,0.1804166364560679,0.0007652695256888206
0.2600000202655792,0.18020158074436,0.0007709312580016752,0.18047292243935883,0.0010913529725713603,0.1796503743430599,0.0010840124287694848,0.18006120106506493,0.0007691066341503513
0.2760000228881836,0.17938281438568365,0.0007700374948956431,0.17931492422298193,0.0010890842834871328,0.17852701015215305,0.0010927149411941212,0.1789212305781194,0.0007713821268082688
0.292000025510788,0.18124026588816106,0.0007738796680167539,0.17944471137416595,0.0010902006124204246,0.17868648906647558,0.0010949211090844518,0.1790653072183564,0.0007725620183862941
0.30800002813339233,0.18092735990283765,0.000777660514271086,0.18116885381455008,0.0010928493229442093,0.18224822340233635,0.001096405178826445,0.1817085591292711,0.0007740191324649804
0.3240000307559967,0.17862416470208886,0.000775009389964501,0.17647768345159767,0.0010944851159233107,0.17806222836442984,0.0010943364071287344,0.17726904646191147,0.0007738658317149296
0.3400000035762787,0.17921669002621532,0.0007792515487431581,0.17867306840323863,0.0010992098067825807,0.1776526076587557,0.0011034047206143584,0.1781628155668889,0.0007787435562101404
0.35600000619888306,0.17978061586561978,0.0007819037570915827,0.17987649808923364,0.0011054663877275758,0.18231446993284997,0.001105104501160798,0.1810949749226043,0.0007815546520592553
0.3720000088214874,0.18168667296308627,0.0007873135315261236,0.1814302906611922,0.0011171614880846803,0.17913049773028894,0.001104589453870117,0.18028153415746548,0.0007855269723744287
0.3880000114440918,0.17849322080193228,0.0007864042613605602,0.1787860860793724,0.0011151121006642737,0.17862733553155524,0.001119329665990091,0.17870666070592048,0.0007899979553757009
0.40400001406669617,0.17848384876235515,0.0007921237154902236,0.1783876761164977,0.0011131473850235502,0.17833356626383212,0.0011253664602126276,0.17836065125014564,0.0007914368753234479
0.4200000166893005,0.17786392878240467,0.0007940842772092027,0.18131353554457744,0.0011269579938620068,0.17965987592519755,0.0011239706040867875,0.1804859779169505,0.0007958221532928879
0.4360000193119049,0.17932090575236032,0.0007983879367421484,0.1818761723503732,0.0011246519092735516,0.17714461014938482,0.0011251964724568826,0.17951133526058033,0.0007954395972704669
0.4520000219345093,0.17936003131559167,0.0008021374808569859,0.17797659946428446,0.0011335874763784626,0.17815820201513546,0.0011389378333949126,0.17806736018262764,0.0008034595891185487
0.4680000245571137,0.17928154597354012,0.0008017289994450363,0.17809250555578354,0.0011455099087683135,0.17903111478508693,0.0011322306536806631,0.17856261129029222,0.0008053023046138184
0.4839999973773956,0.17850146761832317,0.000809552989826586,0.179829456602583,0.0011440907889894562,0.17760278098449758,0.001137896107871847,0.17871438222688985,0.0008068003000005474
0.5,0.1786587409742226,0.0008080737388531701,0.17918999291440768,0.0011414835501012345,0.18115945766864727,0.001150224924600334,0.18017519736868953,0.0008102487903629981
0.5159999728202821,0.17833384595062177,0.0008109142034704322,0.17942696681570294,0.001147183489928393,0.1775684059736362,0.0011454004969141738,0.17849631705497285,0.0008105498011398033
0.5320000052452087,0.17814154607087102,0.0008103183133855548,0.17836919402905138,0.0011500371561006752,0.17951502107537393,0.001157409379923551,0.1789426753809348,0.000815814565764332
0.5479999780654907,0.17743549489647528,0.0008195642710600076,0.1763464660861811,0.0011552884644998162,0.1777219341879004,0.0011537966956775187,0.1770340531783616,0.0008163852826360728
0.5640000104904175,0.17773072860397238,0.0008185516122102863,0.17613871750800886,0.0011559386673288734,0.1794599441676366,0.00116747007865835,0.17780001772591447,0.0008214592058038219
0.5799999833106995,0.17806481704782673,0.0008207865204126514,0.1773645314005798,0.0011610701228807804,0.17591840975501266,0.001160843108533527,0.17664140371874806,0.0008209200948245069
0.5960000157356262,0.17763088479999464,0.0008262930141993054,0.17765560563295496,0.001159707292660078,0.1769056702688527,0.0011732453584512898,0.17728123085012565,0.000824823585726561
0.6119999885559082,0.17801269010344425,0.0008347936863921682,0.17839312171651478,0.0011778585504641237,0.17611894701257128,0.0011656885286268311,0.17725606539159622,0.0008285782808434318
0.6279999613761902,0.17695670555746779,0.0008311028379097399,0.17900552299805728,0.001181788524383732,0.17823376271236288,0.0011891589426716088,0.17861985743152325,0.0008382580617196517
0.6439999938011169,0.17868492334582758,0.0008352530890506738,0.17863049464654432,0.0011826622628811228,0.1767737350211481,0.001184858622757008,0.17770184564889133,0.0008370458624358982
0.6599999666213989,0.17677104818446834,0.0008409062692595495,0.17708285907261856,0.0011857326484656162,0.17706601801924252,0.0011841518015421792,0.17707444047208967,0.0008378811447286111
0.6759999990463257,0.17803912527834742,0.0008385663445620855,0.1782840953628217,0.001192696232020596,0.17656317576631866,0.0011916480188359853,0.17742351138537507,0.0008429926201939018
0.6919999718666077,0.17766850720390182,0.0008459875114087489,0.17625136061336338,0.0011980357882939961,0.17523897398055185,0.0011919641954030295,0.17574487585744128,0.0008449925717040372
0.7080000042915344,0.176909702730624,0.0008500022971013824,0.177912372729815,0.001204846631693301,0.17447300229768592,0.0011961822166744692,0.1761928148885824,0.0008488949838342649
0.7239999771118164,0.17574969405683333,0.000849840218316382,0.17514399975503914,0.0012072710088971113,0.17407850122234306,0.0012072864875915606,0.17461127054452139,0.0008536748843150809
0.7400000095367432,0.1761021874535884,0.0008549178980265431,0.167126669989199,0.0012069408798233837,0.1692655795690249,0.001212694487260377,0.1681971592423947,0.0008554757622315199
0.7559999823570251,0.1763188398561742,0.0008568367737044003,0.166108338113457,0.0011996623269425887,0.16541907151395863,0.0011930444722848094,0.16576342234746105,0.0008459490207154325
0.7720000147819519,0.1770397103512177,0.0008639413009206225,0.16428615685040174,0.0012131448384030514,0.16710672657389544,0.0012054883034240788,0.16569430060370233,0.0008551302249349895
0.7879999876022339,0.17677034525826715,0.0008679215504955757,0.16242972148698526,0.0012091112625353452,0.1618836005234139,0.0012149164897715366,0.16215666557424102,0.0008570257683757069
0.8039999604225159,0.17495625869451326,0.000866374874279212,0.15956203924711684,0.0012101830109126348,0.1598808775572395,0.0012111815788473212,0.15972163901793168,0.0008560830316144576
0.8199999928474426,0.17556583391887354,0.0008703049352725332,0.1594782088503565,0.0012162805685344616,0.16055750760436197,0.0012141359026674027,0.16001729968419515,0.0008592844411052041
0.8359999656677246,0.17526609399309145,0.0008751242247432975,0.15609918742529832,0.0012190618475676636,0.15686049093203824,0.0012303173744889664,0.15648014285223244,0.0008660015385774727
0.8519999980926514,0.17593673014122743,0.0008757364954657146,0.15399007392243996,0.001229057857137096,0.15488956954174618,0.0012295458827804142,0.15443928859188266,0.0008692478757986776
0.8679999709129333,0.17569981701991413,0.0008833005957901899,0.1519846138899244,0.0012347225748349422,0.15220051146263303,0.0012420407412151182,0.1520927240343203,0.0008756804951654022
0.8840000033378601,0.1749593562688039,0.00088445661048013,0.149389133718974,0.0012323732289409124,0.15320925696751533,0.0012330011899889149,0.15130051065799513,0.0008716403152966033
0.8999999761581421,0.17510073458964584,0.0008887981663895294,0.1521381638167603,0.0012389684080437936,0.15025370984527164,0.0012340683747649143,0.15119619834411607,0.0008743523893586087
0.9160000085830688,0.17494133198517747,0.0008860039398720317,0.14904474477441726,0.0012399854040206584,0.1488607644365352,0.0012383865772996805,0.1489528884955346,0.000876239537517488
0.9319999814033508,0.17575724208252985,0.000892422028997947,0.14714461442259677,0.0012421219604944217,0.14567043379737266,0.0012300195018576945,0.14640728391152127,0.0008740406403753994
0.9480000138282776,0.17491431766989335,0.000900022239191147,0.14475079874341754,0.0012497951619609776,0.1460343954395408,0.0012481591498976637,0.14539357683682783,0.0008831594881329815
0.9639999866485596,0.1744456597488025,0.0009021934650250481,0.14373054899885654,0.0012486672596445725,0.14347726608494402,0.0012557267266592054,0.1436040273228682,0.0008854362453045532
0.9800000190734864,0.17445355185160383,0.000901825916354496,0.14252195080370467,0.0012505727778804915,0.14338590393431863,0.00125477453103968,0.14295401220767961,0.0008857756171606844
0.9959999322891236,0.1747518292537768,0.0009083193340657738,0.14311858190289997,0.0012634265959823956,0.14005952024743992,0.0012694959668434335,0.1415896811225519,0.0008955241258997966
1.0119999647140503,0.17445401961796966,0.0009077125137808486,0.1430365711109486,0.0012648087679019973,0.13930117743429166,0.0012618024019964364,0.14116876466341394,0.0008932905107939089
